survey_year,company_size,num_employees,annual_revenue_usd_millions,company_age,ai_adoption_rate,ai_adoption_stage,years_using_ai,num_ai_tools_used,ai_projects_active,ai_training_hours,ai_budget_percentage,ai_maturity_score,ai_failure_rate,ai_investment_per_employee,regulatory_compliance_score,data_privacy_level,ai_ethics_committee,ai_risk_management_score,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,productivity_change_percent,jobs_displaced,jobs_created,reskilled_employees,revenue_growth_percent,innovation_score,quarter_sin,quarter_cos,country_Australia,country_Brazil,country_Canada,country_Chile,country_China,country_Colombia,country_Egypt,country_France,country_Germany,country_India,country_Indonesia,country_Italy,country_Japan,country_Kenya,country_Malaysia,country_Netherlands,country_New Zealand,country_Nigeria,country_Philippines,country_Poland,country_Singapore,country_South Africa,country_South Korea,country_Spain,country_Sweden,country_Thailand,country_UK,country_USA,country_Vietnam,region_Asia,region_Europe,region_North America,region_Oceania,region_South America,industry_Consulting,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,ai_primary_tool_Claude,ai_primary_tool_Custom Internal AI,ai_primary_tool_Gemini,ai_primary_tool_GitHub Copilot,ai_primary_tool_Other,ai_use_case_Fraud Detection,ai_use_case_HR Automation,ai_use_case_Marketing Automation,ai_use_case_Medical Diagnostics,ai_use_case_Predictive Maintenance,ai_use_case_Software Development,ai_use_case_Supply Chain Optimization,cost_reduction_percent,customer_satisfaction
2026,0,56,34.57,33,38.03,2,8,3,8,44.76,8.01,0.427,12.51,49442.98,85,2,1,69,37.66,5.56,33.6,10.05,12.08,4,3,6,5.19,59,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.01,4.6
2024,0,52,37.81,10,31.1,1,3,3,7,21.17,9.35,0.33,31.6,67976.38,62,0,0,59,29.58,5.08,21.33,8.27,6.86,3,3,4,-4.64,63,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.72,4.39
2025,0,31,13.92,29,24.94,1,5,1,3,20.56,4.58,0.197,23.86,20577.12,72,1,1,61,50.88,5.98,16.65,3.19,3.04,1,1,2,9.46,50,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.58,5.5
2026,0,26,9.55,28,35.3,2,9,2,8,23.55,10.92,0.377,25.15,40126.87,72,0,0,58,46.29,7.45,23.7,7.09,4.45,1,1,2,2.25,60,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,3.77
2024,1,995,299.96,19,21.28,1,7,1,8,19.75,9.69,0.345,34.5,29222.65,68,1,1,64,46.9,5.67,24.56,9.46,1.97,40,25,70,2.13,60,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.8,2.96
2026,1,444,76.17,26,50.4,2,10,3,9,45.06,12.73,0.507,15.62,21837.25,61,2,0,68,48.66,6.3,35.77,11.43,9.32,29,27,37,16.22,53,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.62,4.95
2024,2,1935,8996.84,15,64.89,2,2,3,15,49.34,17.25,0.686,17.73,801882.76,77,1,1,78,65.79,5.92,36.24,9.93,18.11,162,136,219,-1.63,65,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.22,7.37
2025,0,68,8.97,34,38.86,2,5,2,8,38.34,10.61,0.435,32.29,13997.18,58,1,1,71,50.82,6.28,30.31,8.39,9.61,5,3,5,-5.0,64,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.22,5.04
2026,1,483,255.32,11,41.99,2,10,1,8,32.27,9.25,0.391,27.64,48896.18,67,1,1,55,37.19,5.4,19.45,6.89,10.54,18,27,34,1.62,54,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.96,5.52
2026,2,15002,6316.52,26,27.32,1,4,3,8,9.81,8.3,0.285,27.63,34961.16,88,2,1,73,38.94,5.44,7.52,3.39,2.67,464,457,623,4.73,54,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.79
2023,1,112,197.4,6,11.89,1,4,2,3,11.93,7.82,0.204,30.34,137795.6,57,2,0,62,32.61,6.33,11.42,3.56,3.41,4,1,5,2.63,59,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3.44,3.46
2026,1,894,79.94,29,44.93,2,9,2,6,19.31,9.41,0.306,17.06,8413.04,78,2,0,57,65.16,5.63,18.03,8.49,9.83,50,50,12,10.99,56,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.37,5.45
2026,0,23,47.65,20,43.68,2,4,2,2,40.85,11.39,0.355,14.66,235878.36,58,1,0,58,39.14,5.68,22.36,9.08,14.16,1,2,2,11.6,60,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.53,4.89
2024,1,193,278.21,14,15.95,1,8,2,3,25.21,2.49,0.188,33.02,35832.93,72,2,0,53,25.1,4.27,12.47,3.33,6.8,5,6,20,7.89,43,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.76,4.53
2024,0,43,26.53,4,26.69,1,3,2,6,16.43,9.85,0.3,36.0,60752.58,60,0,0,54,29.09,4.27,11.46,8.47,9.98,1,1,1,-4.11,42,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.85,6.56
2023,0,57,24.35,5,51.89,2,5,4,3,32.63,6.53,0.273,25.76,27901.37,91,0,0,60,41.53,5.54,23.68,7.52,5.23,3,3,4,8.46,50,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.7,4.92
2025,0,81,7.64,7,54.4,2,6,3,7,40.67,8.32,0.397,21.48,7851.27,74,2,0,60,27.85,5.54,26.75,4.5,8.66,6,5,5,9.7,61,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.17,5.83
2025,0,89,49.23,33,54.54,2,4,4,9,30.16,14.7,0.472,32.33,81324.98,70,0,1,62,86.43,4.6,26.28,8.5,7.78,5,6,7,0.18,57,-1.0,-1.8369701987210294e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.64,5.06
2023,0,50,12.6,28,34.44,1,3,2,7,33.52,6.04,0.337,29.51,15226.08,75,0,1,70,23.45,6.37,28.86,7.11,16.22,3,2,4,3.86,53,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.84,6.42
2024,0,31,11.9,24,76.51,3,7,4,13,48.23,14.61,0.612,12.86,56096.75,66,2,1,65,44.3,5.79,37.48,12.34,15.75,3,3,3,7.67,70,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.85,7.33
2025,1,556,433.64,5,18.4,1,3,2,9,14.44,7.12,0.305,32.46,55542.39,73,1,0,60,35.16,6.06,22.66,5.78,6.8,28,16,23,0.4,64,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.45,4.19
2026,1,969,204.36,23,13.75,1,4,1,7,14.64,5.64,0.253,37.3,11886.76,78,1,0,57,20.76,5.96,0.0,0.04,0.0,0,11,23,5.3,53,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01,4.8
2024,1,860,205.02,3,43.41,2,2,1,11,29.71,14.95,0.506,18.92,35634.66,72,2,1,63,61.95,5.34,18.76,4.79,12.49,53,47,61,9.77,72,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2.28,5.88
2025,2,17571,8733.57,29,42.67,2,7,4,6,19.52,13.73,0.364,27.25,68264.65,90,2,0,54,31.05,4.18,32.39,5.57,4.97,1331,978,607,4.09,59,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.77,3.44
2023,0,18,19.89,26,43.08,2,5,4,0,16.14,11.92,0.226,31.59,131706.72,77,2,0,54,46.02,4.65,19.48,4.09,0.0,1,1,1,2.16,61,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.84,3.3
2024,2,12049,4036.57,8,60.24,2,2,3,13,46.44,12.83,0.581,22.12,42983.2,70,1,0,61,64.35,6.27,25.34,8.09,17.67,567,865,1413,9.73,70,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.37,4.97
2025,2,3137,762.36,15,31.11,1,3,3,7,16.41,11.33,0.336,32.8,27543.29,73,0,0,53,30.8,6.07,15.03,7.04,11.61,68,103,158,6.47,66,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.92,5.81
2026,2,5373,5432.38,4,35.45,2,4,4,4,37.18,14.29,0.412,19.87,144478.42,63,2,0,65,44.8,5.38,24.26,9.73,17.32,223,254,378,11.42,58,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.25,6.05
2023,0,60,23.71,32,23.13,1,7,2,5,24.25,3.78,0.235,34.01,14934.6,83,2,1,65,29.54,5.76,17.49,1.92,2.21,2,2,4,6.41,59,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,4.27
2023,2,11065,8199.45,6,29.3,1,2,1,2,34.27,7.8,0.28,27.13,57802.15,83,2,0,59,22.33,6.91,23.01,7.67,9.13,380,457,735,11.97,48,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,6.02
2023,0,30,32.54,2,47.08,2,2,3,9,43.06,10.33,0.467,12.65,112091.46,60,2,0,54,63.83,6.67,25.7,7.42,6.17,2,2,3,7.68,63,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5.86,4.51
2025,0,90,44.08,34,43.51,2,4,4,8,34.95,8.33,0.39,20.17,40802.19,70,1,1,61,60.12,6.09,21.51,3.59,9.86,5,4,11,6.35,55,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,5.99
2024,1,445,169.58,11,36.98,2,7,1,5,25.45,11.94,0.349,23.75,45516.09,85,2,0,60,48.11,5.61,26.49,6.81,10.87,29,23,31,7.69,47,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10.61,5.51
2024,2,14096,7586.21,27,42.61,2,3,3,9,33.99,14.86,0.49,26.1,79998.05,76,1,0,55,64.21,5.17,24.5,6.71,14.26,946,485,1120,14.73,58,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.06,6.93
2026,1,562,404.12,12,45.31,2,7,3,3,29.83,10.69,0.317,20.63,76837.85,66,2,0,49,62.49,5.21,34.77,9.67,11.38,38,24,41,2.42,49,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.11,5.57
2026,1,797,257.05,22,24.45,1,9,1,10,25.59,3.36,0.318,25.69,10839.13,67,1,1,64,38.64,5.49,21.03,4.1,7.49,44,26,42,-0.36,53,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.93,3.67
2026,2,13718,7458.28,25,48.57,2,4,2,9,34.24,15.76,0.503,18.71,85694.28,59,1,0,66,34.36,7.56,20.99,7.49,16.91,680,836,1476,4.77,62,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.18,7.1
2026,2,15166,1269.87,13,39.42,2,5,3,8,36.69,9.74,0.416,13.44,8151.5,65,1,1,63,41.57,6.16,19.04,6.28,15.44,586,532,1202,9.09,64,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.66,6.35
2026,0,47,36.54,15,74.57,3,6,3,17,54.64,15.89,0.723,5.96,123505.19,68,2,0,60,44.58,6.62,39.24,13.09,27.02,5,4,6,15.72,72,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,6.55
2025,1,253,275.26,28,8.08,0,0,1,0,5.28,4.26,0.079,40.0,46383.49,64,2,0,51,33.06,3.95,12.04,5.57,4.0,5,0,7,3.55,46,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,4.82
2023,1,172,324.96,28,22.89,1,7,2,9,15.05,6.74,0.303,40.0,127422.84,70,1,1,64,40.84,5.54,0.0,2.05,0.0,3,5,0,0.69,52,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,4.98
2026,0,38,4.08,35,52.1,2,9,3,5,46.58,14.47,0.47,19.12,15535.33,70,1,1,51,58.63,5.37,20.55,8.8,15.7,1,2,4,9.66,50,-1.0,-1.8369701987210294e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.75,6.54
2025,1,284,69.7,29,2.59,0,0,1,2,0.0,1.69,0.056,29.19,4144.15,73,1,0,69,48.17,3.91,4.99,1.94,0.0,3,0,6,4.43,45,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.75,4.06
2024,0,23,24.02,22,23.15,1,3,3,5,2.56,9.29,0.218,39.37,96988.96,90,0,0,65,24.23,4.19,14.07,4.08,2.21,1,1,0,0.23,50,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,2.95
2026,0,79,26.56,16,39.81,2,10,2,3,20.71,7.02,0.23,25.93,23605.87,60,1,1,51,31.74,3.89,24.99,7.3,1.04,4,4,2,7.3,56,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.17,4.3
2025,0,11,27.66,16,9.27,0,0,1,0,12.31,2.6,0.086,29.79,65495.5,77,1,0,58,35.48,4.3,8.0,2.65,1.99,0,0,0,8.61,48,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.62,4.86
2023,1,216,332.06,18,34.52,1,7,2,8,19.03,7.07,0.307,30.73,108698.19,75,1,1,72,29.54,4.45,18.24,0.37,5.36,7,8,9,-3.97,55,-1.0,-1.8369701987210294e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.76,5.48
2024,1,524,463.8,28,33.9,1,6,1,11,37.72,4.64,0.402,18.68,41098.88,73,0,1,67,53.03,6.45,20.24,9.32,6.66,21,19,62,7.49,51,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,5.25
2023,1,217,353.19,26,31.87,1,5,2,5,26.53,9.05,0.315,23.9,147375.55,90,1,0,52,44.72,6.12,14.73,3.69,8.53,8,7,14,2.8,51,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.76,6.43
2024,2,8386,4181.88,16,29.55,1,5,2,2,10.91,6.33,0.163,37.54,31569.57,81,0,1,64,36.38,5.82,19.87,1.85,2.19,432,185,0,4.73,49,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.64,5.38
2025,1,984,330.47,24,18.79,1,6,1,10,15.18,4.36,0.288,31.22,14636.67,74,0,0,58,36.8,4.51,11.91,4.87,7.42,40,29,27,-3.13,41,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,3.88
2025,0,11,25.1,33,49.54,2,8,2,10,30.68,13.33,0.472,16.96,304220.74,87,2,0,64,29.15,6.95,31.86,11.16,6.88,1,1,1,-1.26,54,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.67,5.34
2026,1,214,460.23,32,45.93,2,9,2,9,30.56,12.86,0.449,25.28,276504.72,85,0,0,56,46.72,5.12,21.25,9.78,13.03,9,13,18,2.84,56,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,5.17
2023,1,150,206.72,18,47.63,2,2,3,11,27.16,11.54,0.45,29.01,159070.07,74,2,0,69,36.49,6.15,16.09,7.89,11.67,5,10,11,6.39,61,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.67,6.46
2025,0,64,45.67,6,47.05,2,6,2,5,30.18,13.62,0.391,28.27,97196.35,59,1,0,62,40.25,5.94,29.68,7.85,12.45,3,4,5,5.65,67,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.22,6.33
2023,0,22,3.05,5,43.55,2,3,3,7,29.73,8.15,0.349,23.4,11303.96,74,2,1,52,52.26,5.64,26.06,8.48,15.29,1,1,1,4.84,55,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.15,7.52
2026,1,423,470.5,15,31.85,1,5,2,7,35.97,7.69,0.369,28.85,85540.38,74,1,0,53,28.25,4.96,24.23,9.7,6.32,18,16,43,5.6,40,-1.0,-1.8369701987210294e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.21,4.69
2024,1,207,442.39,21,39.66,2,5,2,8,36.22,10.39,0.423,8.79,222047.36,48,0,1,62,33.0,5.34,23.13,7.89,13.85,6,12,20,10.64,67,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.58,6.45
2026,1,222,85.37,10,35.25,2,3,3,6,32.75,9.57,0.364,20.55,36797.97,80,2,1,61,39.44,6.01,32.11,7.85,21.55,18,8,16,9.9,58,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.86
2023,1,567,66.87,9,27.29,1,7,4,7,19.63,8.58,0.313,30.37,10118.91,71,2,1,65,31.01,5.32,7.77,1.11,3.41,18,17,18,1.96,62,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.98,5.32
